date,PRCP,TMEAN,rainfall,prerain,prcp_event,total_rain,year,days_since_rain,inv_days_since_rain
1928-09-10,0,12.5,not rainy,FALSE,84,8.3,1928,19,0.4368421052631579
1928-09-11,0,15.25,not rainy,FALSE,84,8.3,1928,20,0.41500000000000004
1928-09-12,0,14.45,not rainy,TRUE,85,0,1928,1,0
1928-09-13,0.8,3.8999999999999995,rainy,FALSE,85,0.8,1928,2,0.4
1928-09-14,0,9.75,rainy,FALSE,85,0.8,1928,3,0.26666666666666666
1928-09-15,0,13.100000000000001,not rainy,FALSE,85,0.8,1928,4,0.2
1928-09-16,0,11.65,not rainy,FALSE,85,0.8,1928,5,0.16
1928-09-17,0,16.35,not rainy,FALSE,85,0.8,1928,6,0.13333333333333333
1928-09-18,0,16.4,not rainy,FALSE,85,0.8,1928,7,0.1142857142857143
1928-09-19,0,11.4,not rainy,FALSE,85,0.8,1928,8,0.1
1928-09-20,0,7.5,not rainy,FALSE,85,0.8,1928,9,0.08888888888888889
1928-09-21,0,10,not rainy,FALSE,85,0.8,1928,10,0.08
1928-09-22,0,13.9,not rainy,FALSE,85,0.8,1928,11,0.07272727272727274
1928-09-23,0,15.600000000000001,not rainy,FALSE,85,0.8,1928,12,0.06666666666666667
1928-09-24,0,14.399999999999999,not rainy,FALSE,85,0.8,1928,13,0.06153846153846154
1928-09-25,0,13.9,not rainy,FALSE,85,0.8,1928,14,0.05714285714285715
1928-09-26,0,11.1,not rainy,TRUE,86,0,1928,1,0
1928-09-27,4.6,9.700000000000001,rainy,FALSE,86,4.6,1928,2,2.3
1928-09-28,0,5.55,rainy,FALSE,86,4.6,1928,3,1.5333333333333332
1928-09-29,0,11.95,not rainy,TRUE,87,0,1928,1,0
1928-09-30,8.6,11.700000000000001,rainy,FALSE,87,8.6,1928,2,4.3
1928-10-01,0,4.7,rainy,FALSE,87,8.6,1928,3,2.8666666666666667
1928-10-02,0,4.7,not rainy,TRUE,88,0,1928,1,0
1928-10-03,3.3,3.85,rainy,FALSE,88,3.3,1928,2,1.65
1928-10-04,0,1.65,not rainy,FALSE,88,3.3,1928,3,1.0999999999999999
1928-10-05,0,4.75,not rainy,FALSE,88,3.3,1928,4,0.825
1928-10-06,0,6.15,not rainy,FALSE,88,3.3,1928,5,0.6599999999999999
1928-10-07,0,4.7,not rainy,FALSE,88,3.3,1928,6,0.5499999999999999
1928-10-08,0,6.950000000000001,not rainy,FALSE,88,3.3,1928,7,0.4714285714285714
1928-10-09,0,NA,not rainy,TRUE,89,0,1928,1,0
1928-10-10,8.4,4.45,rainy,FALSE,89,8.4,1928,2,4.2
1928-10-11,0,-3.05,not rainy,FALSE,89,8.4,1928,3,2.8000000000000003
1928-10-12,1,-2.5,not rainy,FALSE,89,9.4,1928,4,2.35
1928-10-13,0,-0.5999999999999996,not rainy,FALSE,89,9.4,1928,5,1.8800000000000001
1928-10-14,0,6.4,not rainy,FALSE,89,9.4,1928,6,1.5666666666666667
1928-10-15,0,0.8500000000000001,not rainy,FALSE,89,9.4,1928,7,1.342857142857143
1928-10-16,0,4.449999999999999,not rainy,TRUE,90,0,1928,1,0
1928-10-17,0.5,4.199999999999999,rainy,FALSE,90,0.5,1928,2,0.25
1928-10-18,0,4.449999999999999,rainy,FALSE,90,0.5,1928,3,0.16666666666666666
1928-10-19,0,5.55,not rainy,FALSE,90,0.5,1928,4,0.125
1928-10-20,0,2.8,not rainy,FALSE,90,0.5,1928,5,0.1
1928-10-21,0.3,-2.25,not rainy,FALSE,90,0.8,1928,6,0.13333333333333333
1928-10-22,0,0.8000000000000003,not rainy,FALSE,90,0.8,1928,7,0.1142857142857143
1928-10-23,0,1.3999999999999995,not rainy,FALSE,90,0.8,1928,8,0.1
1928-10-24,0,5.800000000000001,not rainy,FALSE,90,0.8,1928,9,0.08888888888888889
1928-10-25,0,5.8500000000000005,not rainy,FALSE,90,0.8,1928,10,0.08
1928-10-26,0,2.5,not rainy,FALSE,90,0.8,1928,11,0.07272727272727274
1928-10-27,0,4.449999999999999,not rainy,FALSE,90,0.8,1928,12,0.06666666666666667
1928-10-28,0,NA,not rainy,FALSE,90,0.8,1928,13,0.06153846153846154
1928-10-29,0,3.5999999999999996,not rainy,FALSE,90,0.8,1928,14,0.05714285714285715
1928-10-30,0,NA,not rainy,FALSE,90,0.8,1928,15,0.05333333333333334
1928-10-31,0,-3.9,not rainy,FALSE,90,0.8,1928,16,0.05
1928-11-01,10.4,NA,not rainy,FALSE,90,11.200000000000001,1928,17,0.6588235294117648
1928-11-02,0,-5.3,not rainy,FALSE,90,11.200000000000001,1928,18,0.6222222222222222
1928-11-03,0,-3.3000000000000003,not rainy,FALSE,90,11.200000000000001,1928,19,0.5894736842105264
1928-11-04,0,NA,not rainy,FALSE,90,11.200000000000001,1928,20,0.56
1928-11-05,0,-0.5499999999999998,not rainy,FALSE,90,11.200000000000001,1928,21,0.5333333333333334
1928-11-06,7.6,0.8499999999999999,not rainy,FALSE,90,18.8,1928,22,0.8545454545454546
1928-11-07,0,-1.1,not rainy,FALSE,90,18.8,1928,23,0.8173913043478261
1928-11-08,0,0.2999999999999998,not rainy,FALSE,90,18.8,1928,24,0.7833333333333333
1928-11-09,0,NA,not rainy,FALSE,90,18.8,1928,25,0.752
1928-11-10,0,NA,not rainy,FALSE,90,18.8,1928,26,0.7230769230769231
1928-11-11,0,1.9499999999999997,not rainy,FALSE,90,18.8,1928,27,0.6962962962962963
1928-11-12,0,3.05,not rainy,FALSE,90,18.8,1928,28,0.6714285714285715
1928-11-13,0,5,not rainy,FALSE,90,18.8,1928,29,0.6482758620689656
1928-11-14,2.5,-0.25,not rainy,TRUE,91,2.5,1928,1,2.5
1928-11-15,0,4.449999999999999,rainy,FALSE,91,0,1928,2,0
1928-11-16,0,3.6,not rainy,FALSE,91,0,1928,3,0
1928-11-17,3,-1.6500000000000004,not rainy,FALSE,91,3,1928,4,0.75
1928-11-18,0,-13.049999999999999,not rainy,FALSE,91,3,1928,5,0.6
1928-11-19,0,-2.25,not rainy,FALSE,91,3,1928,6,0.5
1928-11-20,0,-1.95,not rainy,FALSE,91,3,1928,7,0.42857142857142855
1928-11-21,0,4.449999999999999,not rainy,FALSE,91,3,1928,8,0.375
1928-11-22,0,7.8,not rainy,FALSE,91,3,1928,9,0.3333333333333333
1928-11-23,0,3.3,not rainy,FALSE,91,3,1928,10,0.3
1928-11-24,0,3.9000000000000004,not rainy,FALSE,91,3,1928,11,0.2727272727272727
1928-11-25,0,1.9500000000000002,not rainy,FALSE,91,3,1928,12,0.25
1928-11-26,0,NA,not rainy,FALSE,91,3,1928,13,0.23076923076923078
1928-11-27,0,0,not rainy,FALSE,91,3,1928,14,0.21428571428571427
1928-11-28,0,-2.5000000000000004,not rainy,FALSE,91,3,1928,15,0.2
1928-11-29,0,-7.2,not rainy,FALSE,91,3,1928,16,0.1875
1928-11-30,0,-5,not rainy,FALSE,91,3,1928,17,0.17647058823529413
1928-12-01,0,-2.8,not rainy,FALSE,91,3,1928,18,0.16666666666666666
1928-12-02,0,-11.950000000000001,not rainy,FALSE,91,3,1928,19,0.15789473684210525
1928-12-03,0,-9.75,not rainy,FALSE,91,3,1928,20,0.15
1928-12-04,0,-12.5,not rainy,FALSE,91,3,1928,21,0.14285714285714285
1928-12-05,0,-8.299999999999999,not rainy,FALSE,91,3,1928,22,0.13636363636363635
1928-12-06,0,-7.249999999999999,not rainy,FALSE,91,3,1928,23,0.13043478260869565
1928-12-07,0,-5.250000000000001,not rainy,FALSE,91,3,1928,24,0.125
1928-12-08,0,-3.6,not rainy,FALSE,91,3,1928,25,0.12
1928-12-09,0,-2.1999999999999997,not rainy,FALSE,91,3,1928,26,0.11538461538461539
1928-12-10,0,-4.450000000000001,not rainy,FALSE,91,3,1928,27,0.1111111111111111
1928-12-11,10.2,-1.15,not rainy,FALSE,91,13.2,1928,28,0.4714285714285714
1928-12-12,0,-6.65,not rainy,FALSE,91,13.2,1928,29,0.4551724137931034
1928-12-13,0,-4.699999999999999,not rainy,FALSE,91,13.2,1928,30,0.44
1928-12-14,0,-6.95,not rainy,FALSE,91,13.2,1928,31,0.4258064516129032
1928-12-15,0,-5.55,not rainy,FALSE,91,13.2,1928,32,0.4125
1928-12-16,0,-7.8,not rainy,FALSE,91,13.2,1928,33,0.39999999999999997
1928-12-17,2.5,-12.799999999999999,not rainy,FALSE,91,15.7,1928,34,0.4617647058823529
1928-12-18,0.8,-11.1,not rainy,FALSE,91,16.5,1928,35,0.4714285714285714
1928-12-19,0,-16.9,not rainy,FALSE,91,16.5,1928,36,0.4583333333333333
1928-12-20,0,-11.899999999999999,not rainy,FALSE,91,16.5,1928,37,0.44594594594594594
1928-12-21,0,-11.1,not rainy,FALSE,91,16.5,1928,38,0.4342105263157895
1928-12-22,0,-10.25,not rainy,FALSE,91,16.5,1928,39,0.4230769230769231
1928-12-23,0,-7.799999999999999,not rainy,FALSE,91,16.5,1928,40,0.4125
1928-12-24,0,-6.4,not rainy,FALSE,91,16.5,1928,41,0.4024390243902439
1928-12-25,3.8,-5.800000000000001,not rainy,FALSE,91,20.3,1928,42,0.48333333333333334
1928-12-26,0.3,-10,not rainy,FALSE,91,20.6,1928,43,0.4790697674418605
1928-12-27,0,-3.3000000000000003,not rainy,FALSE,91,20.6,1928,44,0.4681818181818182
1928-12-28,0.3,-1.4,not rainy,FALSE,91,20.900000000000002,1928,45,0.4644444444444445
1928-12-29,0.5,-4.75,not rainy,FALSE,91,21.400000000000002,1928,46,0.46521739130434786
1928-12-30,0,-8.35,not rainy,FALSE,91,21.400000000000002,1928,47,0.45531914893617026
1928-12-31,0,-8.049999999999999,not rainy,FALSE,91,21.400000000000002,1928,48,0.44583333333333336
1929-01-01,0,-7.25,not rainy,FALSE,91,21.400000000000002,1929,49,0.43673469387755104
1929-01-02,0,-5.55,not rainy,FALSE,91,21.400000000000002,1929,50,0.42800000000000005
1929-01-03,4.6,-6.1499999999999995,not rainy,FALSE,91,26,1929,51,0.5098039215686274
1929-01-04,0,-7.750000000000001,not rainy,FALSE,91,26,1929,52,0.5
1929-01-05,0,-16.4,not rainy,FALSE,91,26,1929,53,0.49056603773584906
1929-01-06,0,-8.05,not rainy,FALSE,91,26,1929,54,0.48148148148148145
1929-01-07,0,-9.700000000000001,not rainy,FALSE,91,26,1929,55,0.4727272727272727
1929-01-08,0,-10,not rainy,FALSE,91,26,1929,56,0.4642857142857143
1929-01-09,0,-12.75,not rainy,FALSE,91,26,1929,57,0.45614035087719296
1929-01-10,0.5,-13.100000000000001,not rainy,FALSE,91,26.5,1929,58,0.45689655172413796
1929-01-11,0.3,-8.9,not rainy,FALSE,91,26.8,1929,59,0.4542372881355932
1929-01-12,0,-8.35,not rainy,FALSE,91,26.8,1929,60,0.44666666666666666
1929-01-13,0,-9.450000000000001,not rainy,FALSE,91,26.8,1929,61,0.439344262295082
1929-01-14,0,-10.299999999999999,not rainy,FALSE,91,26.8,1929,62,0.432258064516129
1929-01-15,0,-9.45,not rainy,FALSE,91,26.8,1929,63,0.4253968253968254
1929-01-16,0,-6.1000000000000005,not rainy,FALSE,91,26.8,1929,64,0.41875
1929-01-17,2.3,-10.55,not rainy,FALSE,91,29.1,1929,65,0.4476923076923077
1929-01-18,0,-10.8,not rainy,FALSE,91,29.1,1929,66,0.4409090909090909
1929-01-19,0,-15.600000000000001,not rainy,FALSE,91,29.1,1929,67,0.43432835820895527
1929-01-20,0,-15.8,not rainy,FALSE,91,29.1,1929,68,0.42794117647058827
1929-01-21,0,-16.150000000000002,not rainy,FALSE,91,29.1,1929,69,0.4217391304347826
1929-01-22,0,-13.049999999999999,not rainy,FALSE,91,29.1,1929,70,0.41571428571428576
1929-01-23,0,-20.55,not rainy,FALSE,91,29.1,1929,71,0.4098591549295775
1929-01-24,0,-20.299999999999997,not rainy,FALSE,91,29.1,1929,72,0.4041666666666667
1929-01-25,0,-13.65,not rainy,FALSE,91,29.1,1929,73,0.3986301369863014
1929-01-26,0,-10,not rainy,FALSE,91,29.1,1929,74,0.3932432432432433
1929-01-27,1.8,-5.85,not rainy,FALSE,91,30.900000000000002,1929,75,0.41200000000000003
1929-01-28,0,-12.5,not rainy,FALSE,91,30.900000000000002,1929,76,0.4065789473684211
1929-01-29,2,-8.299999999999999,not rainy,FALSE,91,32.900000000000006,1929,77,0.42727272727272736
1929-01-30,0,-15,not rainy,FALSE,91,32.900000000000006,1929,78,0.42179487179487185
1929-01-31,0,-11.1,not rainy,FALSE,91,32.900000000000006,1929,79,0.4164556962025317
1929-02-01,3.8,-2.5,not rainy,FALSE,91,36.7,1929,80,0.45875000000000005
1929-02-02,13.2,-0.2999999999999998,not rainy,FALSE,91,49.900000000000006,1929,81,0.6160493827160495
1929-02-03,0,-3.9,not rainy,FALSE,91,49.900000000000006,1929,82,0.6085365853658538
1929-02-04,2.5,-2.5,not rainy,FALSE,91,52.400000000000006,1929,83,0.6313253012048193
1929-02-05,0,-5,not rainy,FALSE,91,52.400000000000006,1929,84,0.6238095238095239
1929-02-06,0,-15,not rainy,FALSE,91,52.400000000000006,1929,85,0.6164705882352942
1929-02-07,0,-18.6,not rainy,FALSE,91,52.400000000000006,1929,86,0.6093023255813954
1929-02-08,0,-16.950000000000003,not rainy,FALSE,91,52.400000000000006,1929,87,0.6022988505747127
1929-02-09,0,-17.2,not rainy,FALSE,91,52.400000000000006,1929,88,0.5954545454545456
1929-02-10,0,-16.349999999999998,not rainy,FALSE,91,52.400000000000006,1929,89,0.5887640449438203
1929-02-11,NA,-14.7,not rainy,FALSE,91,52.400000000000006,1929,90,0.5822222222222223
1929-02-12,0,-14.45,not rainy,FALSE,91,52.400000000000006,1929,91,0.5758241758241759
1929-02-13,3,-13.6,not rainy,FALSE,91,55.400000000000006,1929,92,0.6021739130434783
1929-02-14,0,-11.950000000000001,not rainy,FALSE,91,55.400000000000006,1929,93,0.5956989247311829
1929-02-15,0,-13.6,not rainy,FALSE,91,55.400000000000006,1929,94,0.5893617021276596
1929-02-16,0,-10.549999999999999,not rainy,FALSE,91,55.400000000000006,1929,95,0.5831578947368422
1929-02-17,0,-11.95,not rainy,FALSE,91,55.400000000000006,1929,96,0.5770833333333334
1929-02-18,0,-8.6,not rainy,FALSE,91,55.400000000000006,1929,97,0.5711340206185568
1929-02-19,0,-12.200000000000001,not rainy,FALSE,91,55.400000000000006,1929,98,0.5653061224489796
1929-02-20,0.5,-12.75,not rainy,FALSE,91,55.900000000000006,1929,99,0.5646464646464647
1929-02-21,0,-8.299999999999999,not rainy,FALSE,91,55.900000000000006,1929,100,0.559
1929-02-22,0,-7.5,not rainy,FALSE,91,55.900000000000006,1929,101,0.5534653465346535
1929-02-23,0,-6.95,not rainy,FALSE,91,55.900000000000006,1929,102,0.5480392156862746
1929-02-24,0,-7.5,not rainy,FALSE,91,55.900000000000006,1929,103,0.5427184466019418
1929-02-25,1.3,-7.75,not rainy,FALSE,91,57.2,1929,104,0.55
1929-02-26,0,-9.45,not rainy,FALSE,91,57.2,1929,105,0.5447619047619048
1929-02-27,0,-9.75,not rainy,FALSE,91,57.2,1929,106,0.539622641509434
1929-02-28,0,-10,not rainy,FALSE,91,57.2,1929,107,0.5345794392523365
1929-03-01,0,-9.399999999999999,not rainy,FALSE,91,57.2,1929,108,0.5296296296296297
1929-03-02,0,-7.2,not rainy,FALSE,91,57.2,1929,109,0.5247706422018349
1929-03-03,0,-5,not rainy,FALSE,91,57.2,1929,110,0.52
1929-03-04,0,-3.05,not rainy,FALSE,91,57.2,1929,111,0.5153153153153154
1929-03-05,0,-0.5500000000000003,not rainy,FALSE,91,57.2,1929,112,0.5107142857142858
1929-03-06,0,-4.45,not rainy,FALSE,91,57.2,1929,113,0.5061946902654868
1929-03-07,0,-1.4,not rainy,FALSE,91,57.2,1929,114,0.5017543859649123
1929-03-08,0,-1.1,not rainy,FALSE,91,57.2,1929,115,0.49739130434782614
1929-03-09,0,0,not rainy,FALSE,91,57.2,1929,116,0.4931034482758621
1929-03-10,0,1.9500000000000002,not rainy,FALSE,91,57.2,1929,117,0.48888888888888893
1929-03-11,9.1,-0.25,not rainy,FALSE,91,66.3,1929,118,0.561864406779661
1929-03-12,0,-2.5,not rainy,FALSE,91,66.3,1929,119,0.5571428571428572
1929-03-13,2.5,-6.1,not rainy,FALSE,91,68.8,1929,120,0.5733333333333334
1929-03-14,0.3,-0.5499999999999998,not rainy,FALSE,91,69.1,1929,121,0.5710743801652892
1929-03-15,0,-5,not rainy,FALSE,91,69.1,1929,122,0.5663934426229508
1929-03-16,0,-5,not rainy,FALSE,91,69.1,1929,123,0.5617886178861788
1929-03-17,0,-3.6000000000000005,not rainy,FALSE,91,69.1,1929,124,0.557258064516129
1929-03-18,0,-3.35,not rainy,FALSE,91,69.1,1929,125,0.5528
1929-03-19,0,-3.8999999999999995,not rainy,FALSE,91,69.1,1929,126,0.5484126984126984
1929-03-20,0,-4.15,not rainy,FALSE,91,69.1,1929,127,0.5440944881889763
1929-03-21,8.6,1.1,not rainy,FALSE,91,77.69999999999999,1929,128,0.6070312499999999
1929-03-22,0,-3.6,not rainy,FALSE,91,77.69999999999999,1929,129,0.6023255813953488
1929-03-23,0,-4.199999999999999,not rainy,FALSE,91,77.69999999999999,1929,130,0.5976923076923076
1929-03-24,1,-6.1,not rainy,FALSE,91,78.69999999999999,1929,131,0.6007633587786259
1929-03-25,0.5,-4.15,not rainy,FALSE,91,79.19999999999999,1929,132,0.5999999999999999
1929-03-26,0,-4.15,not rainy,FALSE,91,79.19999999999999,1929,133,0.5954887218045112
1929-03-27,0,0,not rainy,FALSE,91,79.19999999999999,1929,134,0.5910447761194029
1929-03-28,0,2.2499999999999996,not rainy,FALSE,91,79.19999999999999,1929,135,0.5866666666666666
1929-03-29,0,-1.1,not rainy,FALSE,91,79.19999999999999,1929,136,0.5823529411764705
1929-03-30,0,-5,not rainy,FALSE,91,79.19999999999999,1929,137,0.5781021897810218
1929-03-31,0,-5.000000000000001,not rainy,FALSE,91,79.19999999999999,1929,138,0.5739130434782608
1929-04-01,0,-2.75,not rainy,FALSE,91,79.19999999999999,1929,139,0.5697841726618704
1929-04-02,0,2.8,not rainy,FALSE,91,79.19999999999999,1929,140,0.5657142857142856
1929-04-03,0,4.15,not rainy,FALSE,91,79.19999999999999,1929,141,0.5617021276595744
1929-04-04,0,5.550000000000001,not rainy,FALSE,91,79.19999999999999,1929,142,0.5577464788732394
1929-04-05,12.4,0.5499999999999998,not rainy,FALSE,91,91.6,1929,143,0.6405594405594405
1929-04-06,1,-2.75,not rainy,FALSE,91,92.6,1929,144,0.6430555555555555
1929-04-07,0,-12.2,not rainy,FALSE,91,92.6,1929,145,0.6386206896551724
1929-04-08,0,-5,not rainy,FALSE,91,92.6,1929,146,0.6342465753424658
1929-04-09,2.5,-3.85,not rainy,FALSE,91,95.1,1929,147,0.6469387755102041
1929-04-10,0,-6.1,not rainy,FALSE,91,95.1,1929,148,0.6425675675675675
1929-04-11,1.5,-3.9,not rainy,FALSE,91,96.6,1929,149,0.6483221476510067
1929-04-12,0,-6.3999999999999995,not rainy,FALSE,91,96.6,1929,150,0.644
1929-04-13,0,-1.9000000000000004,not rainy,FALSE,91,96.6,1929,151,0.6397350993377483
1929-04-14,0,-0.5500000000000003,not rainy,FALSE,91,96.6,1929,152,0.6355263157894736
1929-04-15,NA,NA,not rainy,FALSE,91,96.6,1929,153,0.6313725490196078
1929-04-16,0,3.05,not rainy,FALSE,91,96.6,1929,154,0.6272727272727272
1929-04-17,0,0,not rainy,FALSE,91,96.6,1929,155,0.6232258064516129
1929-04-18,0,2.2,not rainy,FALSE,91,96.6,1929,156,0.6192307692307691
1929-04-19,15.2,0.2500000000000002,not rainy,FALSE,91,111.8,1929,157,0.7121019108280254
1929-04-20,9.4,-0.55,not rainy,FALSE,91,121.2,1929,158,0.7670886075949367
1929-04-21,0.8,0,not rainy,FALSE,91,122,1929,159,0.7672955974842768
1929-04-22,0,1.9500000000000002,not rainy,FALSE,91,122,1929,160,0.7625
1929-04-23,0,2.5,not rainy,FALSE,91,122,1929,161,0.7577639751552795
1929-04-24,0,1.9500000000000002,not rainy,FALSE,91,122,1929,162,0.7530864197530864
1929-04-25,0,3.05,not rainy,TRUE,92,0,1929,1,0
1929-04-26,4.6,3.05,rainy,FALSE,92,4.6,1929,2,2.3
1929-04-27,0,5.550000000000001,rainy,FALSE,92,4.6,1929,3,1.5333333333333332
1929-04-28,0,8.350000000000001,not rainy,FALSE,92,4.6,1929,4,1.15
1929-04-29,0,8.05,not rainy,FALSE,92,4.6,1929,5,0.9199999999999999
1929-04-30,0,3.3500000000000005,not rainy,FALSE,92,4.6,1929,6,0.7666666666666666
1929-05-01,0,3.0999999999999996,not rainy,FALSE,92,4.6,1929,7,0.6571428571428571
1929-05-02,0,4.4,not rainy,FALSE,92,4.6,1929,8,0.575
1929-05-03,0,4.15,not rainy,FALSE,92,4.6,1929,9,0.5111111111111111
1929-05-04,0,2.7499999999999996,not rainy,FALSE,92,4.6,1929,10,0.45999999999999996
1929-05-05,9.4,0.8000000000000003,not rainy,TRUE,93,9.4,1929,1,9.4
1929-05-06,0,3.3,rainy,FALSE,93,0,1929,2,0
1929-05-07,3.6,3.3499999999999996,rainy,FALSE,93,3.6,1929,3,1.2
1929-05-08,0,4.15,rainy,FALSE,93,3.6,1929,4,0.9
1929-05-09,0,8.6,not rainy,FALSE,93,3.6,1929,5,0.72
1929-05-10,0,2.1999999999999997,not rainy,FALSE,93,3.6,1929,6,0.6
1929-05-11,0,6.8999999999999995,not rainy,FALSE,93,3.6,1929,7,0.5142857142857143
1929-05-12,0,9.7,not rainy,FALSE,93,3.6,1929,8,0.45
1929-05-13,0,11.35,not rainy,FALSE,93,3.6,1929,9,0.4
1929-05-14,NA,NA,not rainy,FALSE,93,3.6,1929,10,0.36
1929-05-15,0,6.950000000000001,not rainy,FALSE,93,3.6,1929,11,0.32727272727272727
1929-05-16,0,10.25,not rainy,FALSE,93,3.6,1929,12,0.3
1929-05-17,NA,NA,not rainy,FALSE,93,3.6,1929,13,0.27692307692307694
1929-05-18,0,10,not rainy,FALSE,93,3.6,1929,14,0.2571428571428572
1929-05-19,0,12.2,not rainy,FALSE,93,3.6,1929,15,0.24000000000000002
1929-05-20,0,13.9,not rainy,FALSE,93,3.6,1929,16,0.225
1929-05-21,0,16.7,not rainy,FALSE,93,3.6,1929,17,0.21176470588235294
1929-05-22,0,14.700000000000001,not rainy,FALSE,93,3.6,1929,18,0.2
1929-05-23,0,15.3,not rainy,FALSE,93,3.6,1929,19,0.18947368421052632
1929-05-24,0,17.25,not rainy,FALSE,93,3.6,1929,20,0.18
1929-05-25,0,6.95,not rainy,FALSE,93,3.6,1929,21,0.17142857142857143
1929-05-26,0,1.15,not rainy,TRUE,94,0,1929,1,0
1929-05-27,0.5,5,rainy,FALSE,94,0.5,1929,2,0.25
1929-05-28,0,5.800000000000001,rainy,FALSE,94,0.5,1929,3,0.16666666666666666
1929-05-29,0,8.9,not rainy,FALSE,94,0.5,1929,4,0.125
1929-05-30,0,12.25,not rainy,FALSE,94,0.5,1929,5,0.1
1929-05-31,0,16.65,not rainy,FALSE,94,0.5,1929,6,0.08333333333333333
1929-06-01,0,11.1,not rainy,TRUE,95,0,1929,1,0
1929-06-02,4.3,3.3499999999999996,rainy,FALSE,95,4.3,1929,2,2.15
1929-06-03,0,NA,not rainy,FALSE,95,4.3,1929,3,1.4333333333333333
1929-06-04,0,8.850000000000001,not rainy,FALSE,95,4.3,1929,4,1.075
1929-06-05,0,17.25,not rainy,FALSE,95,4.3,1929,5,0.86
1929-06-06,0,13.600000000000001,not rainy,FALSE,95,4.3,1929,6,0.7166666666666667
1929-06-07,0,14.45,not rainy,FALSE,95,4.3,1929,7,0.6142857142857142
1929-06-08,0,14.45,not rainy,FALSE,95,4.3,1929,8,0.5375
1929-06-09,0,12.8,not rainy,FALSE,95,4.3,1929,9,0.47777777777777775
1929-06-10,0,10.799999999999999,not rainy,TRUE,96,0,1929,1,0
1929-06-11,3.3,9.450000000000001,rainy,FALSE,96,3.3,1929,2,1.65
1929-06-12,2,11.950000000000001,rainy,FALSE,96,5.3,1929,3,1.7666666666666666
1929-06-13,0,13.9,rainy,FALSE,96,5.3,1929,4,1.325
1929-06-14,0,14.700000000000001,not rainy,FALSE,96,5.3,1929,5,1.06
1929-06-15,0,15.549999999999999,not rainy,TRUE,97,0,1929,1,0
1929-06-16,13,14.15,rainy,FALSE,97,13,1929,2,6.5
1929-06-17,9.4,6.699999999999999,rainy,FALSE,97,22.4,1929,3,7.466666666666666
1929-06-18,2,8.35,rainy,FALSE,97,24.4,1929,4,6.1
1929-06-19,0,7.2,rainy,FALSE,97,24.4,1929,5,4.88
1929-06-20,0,11.4,not rainy,FALSE,97,24.4,1929,6,4.066666666666666
1929-06-21,0,15.299999999999999,not rainy,FALSE,97,24.4,1929,7,3.4857142857142853
1929-06-22,0,12.799999999999999,not rainy,FALSE,97,24.4,1929,8,3.05
1929-06-23,0,14.15,not rainy,FALSE,97,24.4,1929,9,2.711111111111111
1929-06-24,0,14.7,not rainy,FALSE,97,24.4,1929,10,2.44
1929-06-25,0,17.2,not rainy,FALSE,97,24.4,1929,11,2.2181818181818183
1929-06-26,0,18.85,not rainy,FALSE,97,24.4,1929,12,2.033333333333333
1929-06-27,0,17.5,not rainy,FALSE,97,24.4,1929,13,1.876923076923077
1929-06-28,0,18.599999999999998,not rainy,FALSE,97,24.4,1929,14,1.7428571428571427
1929-06-29,0,22.2,not rainy,FALSE,97,24.4,1929,15,1.6266666666666665
1929-06-30,0,NA,not rainy,FALSE,97,24.4,1929,16,1.525
1929-07-01,0,20.799999999999997,not rainy,FALSE,97,24.4,1929,17,1.4352941176470588
1929-07-02,0,19.450000000000003,not rainy,FALSE,97,24.4,1929,18,1.3555555555555554
1929-07-03,0,20.549999999999997,not rainy,FALSE,97,24.4,1929,19,1.2842105263157895
1929-07-04,0,NA,not rainy,FALSE,97,24.4,1929,20,1.22
1929-07-05,0,NA,not rainy,FALSE,97,24.4,1929,21,1.1619047619047618
1929-07-06,0,17.5,not rainy,FALSE,97,24.4,1929,22,1.1090909090909091
1929-07-07,0,10.55,not rainy,FALSE,97,24.4,1929,23,1.0608695652173912
1929-07-08,0,12.5,not rainy,FALSE,97,24.4,1929,24,1.0166666666666666
1929-07-09,0,13.85,not rainy,FALSE,97,24.4,1929,25,0.976
1929-07-10,0,17.75,not rainy,FALSE,97,24.4,1929,26,0.9384615384615385
1929-07-11,0,19.45,not rainy,FALSE,97,24.4,1929,27,0.9037037037037037
1929-07-12,0,20.55,not rainy,FALSE,97,24.4,1929,28,0.8714285714285713
1929-07-13,0,22.799999999999997,not rainy,FALSE,97,24.4,1929,29,0.8413793103448275
1929-07-14,0,21.099999999999998,not rainy,FALSE,97,24.4,1929,30,0.8133333333333332
1929-07-15,0,20.849999999999998,not rainy,FALSE,97,24.4,1929,31,0.7870967741935483
1929-07-16,0,20.55,not rainy,FALSE,97,24.4,1929,32,0.7625
1929-07-17,0,21.950000000000003,not rainy,TRUE,98,0,1929,1,0
1929-07-18,5.3,20,rainy,FALSE,98,5.3,1929,2,2.65
1929-07-19,18.5,19.7,rainy,FALSE,98,23.8,1929,3,7.933333333333334
1929-07-20,0,20,rainy,FALSE,98,23.8,1929,4,5.95
1929-07-21,0,17.5,not rainy,FALSE,98,23.8,1929,5,4.76
1929-07-22,0,19.15,not rainy,FALSE,98,23.8,1929,6,3.966666666666667
1929-07-23,0,20.25,not rainy,FALSE,98,23.8,1929,7,3.4
1929-07-24,0,22.5,not rainy,FALSE,98,23.8,1929,8,2.975
1929-07-25,0,23.35,not rainy,FALSE,98,23.8,1929,9,2.6444444444444444
